"Common Name","Year","Season","Center of Latitude","Center of Longitude"
"winter flounder",2015,"Fall",41.7747554397509,-68.1361549678689
"winter flounder",2016,"Fall",42.1070455701,-68.7397500219818
"winter flounder",2017,"Fall",42.1470501936499,-69.4556928536611
"winter flounder",2018,"Fall",41.4619139034503,-69.7992847278887
"winter flounder",2019,"Fall",41.899820025768,-68.0210082556111
"winter skate",1970,"Spring",41.6943718900346,-67.955850769442
"winter skate",1971,"Spring",41.2501274582822,-68.5008663856872
"winter skate",1972,"Spring",41.3554710525469,-68.5410638311344
"winter skate",1973,"Spring",41.3454549535511,-67.8287985665257
"winter skate",1974,"Spring",41.1119909553176,-68.7800806967664
"winter skate",1975,"Spring",41.4969470833141,-68.2944558094298
"winter skate",1976,"Spring",41.615112436019,-67.1511116696797
"winter skate",1977,"Spring",41.5146712072885,-68.2216862884735
"winter skate",1978,"Spring",41.5836212735824,-68.2420824312931
"winter skate",1979,"Spring",41.5535423013552,-68.6250751140828
"winter skate",1980,"Spring",41.3992258167248,-69.3956317619202
"winter skate",1981,"Spring",41.466641162279,-68.2489871754767
"winter skate",1982,"Spring",41.4067899487932,-68.9211583165682
"winter skate",1983,"Spring",41.322253909509,-68.2620480745784
"winter skate",1984,"Spring",41.4572899062083,-68.4476587546164
"winter skate",1985,"Spring",41.1936220495565,-68.723206594483
"winter skate",1986,"Spring",41.4717073967424,-68.6942047487946
"winter skate",1987,"Spring",41.2920045767606,-68.4102143527513
"winter skate",1988,"Spring",41.3277714337635,-68.7766599606439
"winter skate",1989,"Spring",41.5689645270015,-68.9204335924285
"winter skate",1990,"Spring",41.4577324913623,-68.6506536319291
"winter skate",1991,"Spring",41.6095776991058,-68.091597017454
"winter skate",1992,"Spring",41.6139873571,-68.3980808540027
"winter skate",1993,"Spring",41.361206415736,-68.8341626035347
"winter skate",1994,"Spring",41.4518482977375,-68.133695325085
"winter skate",1995,"Spring",41.3766145592383,-68.9035920312146
"winter skate",1996,"Spring",41.2032371430673,-68.3058017590324
"winter skate",1997,"Spring",41.3683545941967,-68.2253777571174
"winter skate",1998,"Spring",41.566122498574,-68.4707673528629
"winter skate",1999,"Spring",41.2975656970355,-68.8065063726645
"winter skate",2000,"Spring",41.6870716399147,-67.4424724321318
"winter skate",2001,"Spring",41.3514460290036,-68.6261043669629
"winter skate",2002,"Spring",41.1276134359498,-68.7633933530189
"winter skate",2003,"Spring",41.2477694531223,-68.0268670939722
"winter skate",2004,"Spring",41.1647691200873,-68.5035351491408
"winter skate",2005,"Spring",40.9648202565993,-69.9052082081348
"winter skate",2006,"Spring",41.5161303572362,-68.440808927335
"winter skate",2007,"Spring",40.5849105995969,-68.0803791079702
"winter skate",2008,"Spring",41.6407829496032,-66.7623885109548
"winter skate",2009,"Spring",41.0987851465222,-67.8518597399582
"winter skate",2010,"Spring",40.8122829478623,-69.5073473221909
"winter skate",2011,"Spring",40.9893075754437,-68.2681217981777
"winter skate",2012,"Spring",41.3232902699421,-68.305422532712
"winter skate",2013,"Spring",40.9780946088418,-68.9131556644343
"winter skate",2014,"Spring",40.9364365061798,-69.3365510541217
"winter skate",2015,"Spring",40.860485137214,-68.3396902172108
"winter skate",2016,"Spring",41.0883698906091,-69.0082407881212
"winter skate",2017,"Spring",41.0356516222865,-67.6863522416595
"winter skate",2018,"Spring",41.286361586712,-68.0851957366169
"winter skate",2019,"Spring",41.1642695561479,-67.6428250280497
"winter skate",1970,"Fall",41.5650085039146,-67.5302488862217
"winter skate",1971,"Fall",41.358930223205,-67.6804223805888
"winter skate",1972,"Fall",41.5102108068776,-68.4070906355137
"winter skate",1973,"Fall",41.6015463119256,-67.5662170629696
"winter skate",1974,"Fall",41.2592086729075,-67.716454216639
"winter skate",1975,"Fall",41.542763483637,-67.9268279063693
"winter skate",1976,"Fall",41.5614964237763,-67.8316821818787
"winter skate",1977,"Fall",41.5459821263421,-67.4921080355751
"winter skate",1978,"Fall",41.5939222017764,-67.6925628563886
"winter skate",1979,"Fall",41.4294623524644,-68.5766780579398
"winter skate",1980,"Fall",41.4652429850763,-68.0338081214702
"winter skate",1981,"Fall",41.5663785901764,-67.8071133119046
"winter skate",1982,"Fall",41.4704797120282,-68.3480826904581
"winter skate",1983,"Fall",41.509528131281,-68.5099313038452
"winter skate",1984,"Fall",41.6240418700104,-67.8941299917982
"winter skate",1985,"Fall",41.588078989768,-67.9056518089533
"winter skate",1986,"Fall",41.6711828877745,-68.0510409247579
"winter skate",1987,"Fall",41.5801176179076,-67.8545363998102
"winter skate",1988,"Fall",41.2436187386823,-68.6517064322747
"winter skate",1989,"Fall",41.4452055584288,-68.53288335576
"winter skate",1990,"Fall",41.5900349879997,-67.9655400853532
"winter skate",1991,"Fall",41.6119808321457,-67.9444511613389
"winter skate",1992,"Fall",41.7621245131893,-67.3275770454998
"winter skate",1993,"Fall",41.6386178466588,-67.5765085464399
"winter skate",1994,"Fall",41.3548832935418,-68.0076027441484
"winter skate",1995,"Fall",41.6042079918254,-67.8218857297744
"winter skate",1996,"Fall",41.3637489165252,-68.1511601502375
"winter skate",1997,"Fall",41.3663922344301,-67.6660905750589
"winter skate",1998,"Fall",41.3816012499457,-68.1378004204907
"winter skate",1999,"Fall",41.5428499476945,-68.6391060283599
"winter skate",2000,"Fall",41.6429755195896,-68.2863330791563
"winter skate",2001,"Fall",41.5643204844788,-67.9914890124035
"winter skate",2002,"Fall",41.6516642899123,-67.9188076626601
"winter skate",2003,"Fall",41.3159214251112,-68.1377067522368
"winter skate",2004,"Fall",41.6295815815185,-68.0710176771954
"winter skate",2005,"Fall",41.4142537834478,-68.3967600827203
"winter skate",2006,"Fall",41.4048803843744,-68.1877702295711
"winter skate",2007,"Fall",41.4284329618345,-68.258808821904
"winter skate",2008,"Fall",41.6021250119189,-67.5203762287993
"winter skate",2009,"Fall",41.5276716358687,-68.0457126539764
"winter skate",2010,"Fall",41.4070679512909,-68.3767337131893
"winter skate",2011,"Fall",41.5304790047108,-67.687793009784
"winter skate",2012,"Fall",41.3621760502705,-68.7461398471746
"winter skate",2013,"Fall",41.4104051772041,-68.0818073284325
"winter skate",2014,"Fall",41.5205674055935,-69.4184650095037
"winter skate",2015,"Fall",41.6696608974552,-67.4904217471473
"winter skate",2016,"Fall",41.6305358243703,-68.3221538329064
"winter skate",2017,"Fall",41.6178066803862,-67.5807665772042
"winter skate",2018,"Fall",41.4164753268511,-68.847830999688
"winter skate",2019,"Fall",41.5250844503463,-67.7408056975415
"witch flounder",1970,"Spring",43.1222044123695,-68.9192275912214
"witch flounder",1971,"Spring",42.5923314624363,-69.0493691211688
"witch flounder",1972,"Spring",43.2352307375773,-68.9644833379915
"witch flounder",1973,"Spring",43.3148078240638,-68.3672597083689
"witch flounder",1974,"Spring",43.0164587474689,-68.5616150685481
"witch flounder",1975,"Spring",43.0047759763226,-69.0296237436917
"witch flounder",1976,"Spring",42.6503441956125,-69.6520487800906
"witch flounder",1977,"Spring",42.4317985188653,-70.3038025660422
"witch flounder",1978,"Spring",43.3476252292201,-69.1030943784991
"witch flounder",1979,"Spring",43.2061226108739,-68.8206034918035
"witch flounder",1980,"Spring",42.5268048672489,-70.0681508248516
"witch flounder",1981,"Spring",43.3094915017666,-68.7249615607586
"witch flounder",1982,"Spring",42.1816512571107,-69.6554783234432
"witch flounder",1983,"Spring",42.8760318738372,-69.672907506334
"witch flounder",1984,"Spring",42.9344037035021,-68.4291361455265
"witch flounder",1985,"Spring",43.2988573823086,-67.9018333115312
"witch flounder",1986,"Spring",42.8476122777775,-69.0068027166252
"witch flounder",1987,"Spring",41.2664692574,-70.4523950322773
"witch flounder",1988,"Spring",42.5129452802973,-68.801606930539
"witch flounder",1989,"Spring",42.8804169203733,-69.2426124554121
"witch flounder",1990,"Spring",43.4257952241975,-67.5138222589844
"witch flounder",1991,"Spring",41.8060211243967,-69.9537604312785
"witch flounder",1992,"Spring",42.6069475854104,-67.7662155415182
"witch flounder",1993,"Spring",42.9381647525098,-68.0382362700744
"witch flounder",1994,"Spring",43.1487184932196,-68.7066138850233
"witch flounder",1995,"Spring",43.3120956509992,-68.3261438295357
"witch flounder",1996,"Spring",42.3096533153238,-68.4213714116708
"witch flounder",1997,"Spring",43.1149181898022,-68.1002214583404
"witch flounder",1998,"Spring",42.9548754296705,-68.8916716054858
"witch flounder",1999,"Spring",43.5940772511276,-68.0350404857113
"witch flounder",2000,"Spring",43.0413946548116,-68.7876724067863
"witch flounder",2001,"Spring",42.8658536815048,-69.0887805838511
"witch flounder",2002,"Spring",43.1889454153201,-68.7158779227102
"witch flounder",2003,"Spring",42.971378122871,-68.6795907630536
"witch flounder",2004,"Spring",42.6061838659814,-68.3131943678598
"witch flounder",2005,"Spring",42.9220545908004,-68.277231961958
"witch flounder",2006,"Spring",43.2330923441388,-68.4831001064555
"witch flounder",2007,"Spring",42.305336241442,-69.4532209463812
"witch flounder",2008,"Spring",43.169387478251,-68.9249434659042
"witch flounder",2009,"Spring",41.9032783642118,-69.1378779661309
"witch flounder",2010,"Spring",42.5617219602083,-68.7240605520004
"witch flounder",2011,"Spring",40.9575844006324,-70.0146772034325
"witch flounder",2012,"Spring",40.5894767020537,-70.6797139895727
"witch flounder",2013,"Spring",41.3797545740594,-69.7180361244427
"witch flounder",2014,"Spring",42.7699755800731,-68.9459067203945
"witch flounder",2015,"Spring",42.5727219070962,-68.4018776577429
"witch flounder",2016,"Spring",42.3767551302488,-68.2238623101663
"witch flounder",2017,"Spring",42.685762851517,-68.9331414348287
"witch flounder",2018,"Spring",42.8030121485491,-69.0970638004008
"witch flounder",2019,"Spring",43.3199937705546,-68.146676574134
"witch flounder",1970,"Fall",42.8023186351385,-68.8007635899724
"witch flounder",1971,"Fall",42.779011546311,-69.0984524875229
"witch flounder",1972,"Fall",42.1796589132378,-69.4663791394449
"witch flounder",1973,"Fall",41.9799552562073,-68.4111766237981
"witch flounder",1974,"Fall",42.9458541786708,-69.1338224717903
"witch flounder",1975,"Fall",43.0432066715858,-69.0126291014962
"witch flounder",1976,"Fall",42.363063227511,-69.8894483515997
"witch flounder",1977,"Fall",42.6315777824695,-69.8654281363557
"witch flounder",1978,"Fall",42.8752831162867,-69.2115379826852
"witch flounder",1979,"Fall",43.0622348342853,-68.8051740173246
"witch flounder",1980,"Fall",43.0621079669473,-68.2847574903906
"witch flounder",1981,"Fall",43.1674982409705,-68.7123691120887
"witch flounder",1982,"Fall",42.8875835160295,-68.7575507238286
"witch flounder",1983,"Fall",43.0559724027291,-69.5829461488481
"witch flounder",1984,"Fall",43.0490891910263,-69.2630795102472
"witch flounder",1985,"Fall",42.694470037914,-69.0719824785552
"witch flounder",1986,"Fall",43.0018229067089,-69.4441013783247
"witch flounder",1987,"Fall",43.139819061086,-68.3779035701357
"witch flounder",1988,"Fall",43.3932322477449,-67.9327365565483
"witch flounder",1989,"Fall",42.6811490114093,-68.6503000074802
"witch flounder",1990,"Fall",43.187824156225,-68.7994268688485
"witch flounder",1991,"Fall",42.819241924022,-69.8649867994316
"witch flounder",1992,"Fall",43.1062117832852,-68.2438005044329
"witch flounder",1993,"Fall",43.6724255880477,-67.967290297237
"witch flounder",1994,"Fall",42.6590637374634,-68.5338170076595
"witch flounder",1995,"Fall",43.5129290971045,-68.6963418991868
"witch flounder",1996,"Fall",43.2468472601959,-68.782707549337
"witch flounder",1997,"Fall",43.2908592952694,-68.5586993715497
"witch flounder",1998,"Fall",43.3704722520634,-68.1160411381131
"witch flounder",1999,"Fall",43.2919070046289,-69.0485203538429
"witch flounder",2000,"Fall",42.8966328225511,-68.9347732521143
"witch flounder",2001,"Fall",42.9562070063067,-68.9010006637832
"witch flounder",2002,"Fall",42.4157598215924,-68.0179100693821
"witch flounder",2003,"Fall",43.4670419918967,-68.0138135295617
"witch flounder",2004,"Fall",43.2309081581015,-68.2626012230809
"witch flounder",2005,"Fall",42.5199484100724,-68.133506698811
"witch flounder",2006,"Fall",42.760861909662,-68.6896862619676
"witch flounder",2007,"Fall",42.4353254672793,-68.6441634308848
"witch flounder",2008,"Fall",42.9075303653081,-68.5258200124957
"witch flounder",2009,"Fall",42.3461289456667,-68.6929457529409
"witch flounder",2010,"Fall",42.0789081357226,-68.5351043359166
"witch flounder",2011,"Fall",42.796361312105,-68.8699942852665
"witch flounder",2012,"Fall",43.4198021359589,-67.6998140275533
"witch flounder",2013,"Fall",43.4111465104638,-68.1466001470719
"witch flounder",2014,"Fall",43.1285392894859,-68.7767494254012
"witch flounder",2015,"Fall",42.7644343175961,-67.9236680993841
"witch flounder",2016,"Fall",42.8033818062009,-68.606823920974
"witch flounder",2017,"Fall",42.6948444352018,-68.6062446138872
"witch flounder",2018,"Fall",42.6541019448104,-68.8902946724742
"witch flounder",2019,"Fall",42.936926022987,-69.388527475758
"yellowtail flounder",1970,"Spring",40.4567386877065,-71.2166838742806
"yellowtail flounder",1971,"Spring",40.588990153903,-71.026629856498
"yellowtail flounder",1972,"Spring",40.5353647444554,-70.8815765526489
"yellowtail flounder",1973,"Spring",40.5870211388005,-71.3932654367761
"yellowtail flounder",1974,"Spring",40.7215038985319,-70.2015124468227
"yellowtail flounder",1975,"Spring",41.3397070972435,-68.8539031452697
"yellowtail flounder",1976,"Spring",41.2281569407845,-68.9977050769211
"yellowtail flounder",1977,"Spring",40.9988905461426,-70.354135516333
"yellowtail flounder",1978,"Spring",40.7556647773543,-71.4351809014998
"yellowtail flounder",1979,"Spring",41.2103544065336,-68.8686372922795
"yellowtail flounder",1980,"Spring",41.0437220815229,-69.3860590141796
"yellowtail flounder",1981,"Spring",40.5311320437362,-71.3430824719244
"yellowtail flounder",1982,"Spring",40.6411545626868,-71.2347253580672
"yellowtail flounder",1983,"Spring",40.7467185770797,-70.769125164184
"yellowtail flounder",1984,"Spring",41.2113115463402,-69.4433996445617
"yellowtail flounder",1985,"Spring",40.9041015198987,-69.4603494081084
"yellowtail flounder",1986,"Spring",41.0172729912305,-69.891460605233
"yellowtail flounder",1987,"Spring",42.642469192815,-70.0779995241658
"yellowtail flounder",1988,"Spring",41.16300612478,-69.5921283217002
"yellowtail flounder",1989,"Spring",40.7487197938548,-71.3837631301929
"yellowtail flounder",1990,"Spring",40.8374915561019,-70.9698366809984
"yellowtail flounder",1991,"Spring",40.5897694880514,-71.2806997918069
"yellowtail flounder",1992,"Spring",41.6165746254305,-68.5563226334421
"yellowtail flounder",1993,"Spring",41.6558622676937,-69.0257857439103
"yellowtail flounder",1994,"Spring",42.0086233070291,-68.7038808499342
"yellowtail flounder",1995,"Spring",41.8656942271227,-67.1980216712164
"yellowtail flounder",1996,"Spring",41.672589936438,-67.8679580473162
"yellowtail flounder",1997,"Spring",41.4867325511986,-67.0926919498093
"yellowtail flounder",1998,"Spring",41.4240003423905,-68.4788204547621
"yellowtail flounder",1999,"Spring",41.6806182789138,-67.0753323472253
"yellowtail flounder",2000,"Spring",41.7916285873205,-68.3358034414238
"yellowtail flounder",2001,"Spring",41.555100991596,-67.3136643973145
"yellowtail flounder",2002,"Spring",41.7740396259739,-67.1568630482022
"yellowtail flounder",2003,"Spring",41.8098692176114,-66.8387020987594
"yellowtail flounder",2004,"Spring",41.6812992890488,-66.9315864861545
"yellowtail flounder",2005,"Spring",41.3818407978776,-67.2602859548076
"yellowtail flounder",2006,"Spring",41.5485868093537,-67.9148833917019
"yellowtail flounder",2007,"Spring",41.7392977535878,-67.2050876471386
"yellowtail flounder",2008,"Spring",41.4553066152675,-66.844573237438
"yellowtail flounder",2009,"Spring",41.6100448850514,-68.1268288257065
"yellowtail flounder",2010,"Spring",41.5603081939683,-68.0802668708976
"yellowtail flounder",2011,"Spring",40.9502636763762,-68.3683206392956
"yellowtail flounder",2012,"Spring",41.8927402016829,-68.9651431254037
"yellowtail flounder",2013,"Spring",42.1986434016219,-69.7546247065178
"yellowtail flounder",2014,"Spring",41.3832092561768,-69.5577354138969
"yellowtail flounder",2015,"Spring",42.4089136131665,-69.8285077354423
"yellowtail flounder",2016,"Spring",42.320404278458,-69.8574729098426
"yellowtail flounder",2017,"Spring",42.5468951557284,-69.9776637735807
"yellowtail flounder",2018,"Spring",42.5630701430811,-70.4955674551696
"yellowtail flounder",2019,"Spring",42.200899962226,-69.832847941503
"yellowtail flounder",1970,"Fall",40.5684815405202,-70.9995948335615
"yellowtail flounder",1971,"Fall",40.7229288717171,-70.6519206869939
"yellowtail flounder",1972,"Fall",40.5293109986713,-70.9708478506172
"yellowtail flounder",1973,"Fall",41.0446524736803,-68.619783783336
"yellowtail flounder",1974,"Fall",40.8965827530919,-68.4011941516808
"yellowtail flounder",1975,"Fall",41.110373051319,-67.9426792541053
"yellowtail flounder",1976,"Fall",41.1424068385048,-70.0112055374911
"yellowtail flounder",1977,"Fall",41.7088920949809,-69.3627185141274
"yellowtail flounder",1978,"Fall",41.2329057906618,-68.8736457393501
